"_time",IPSource,ja3,PortDestination,PortSource,UserAgent,Request
"2018-03-25 08:56:17.567 UTC","113.197.12.194",1f4603ab5bbdcb0ef9e7f9e0e8c8b020,443,45561,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 08:56:17.331 UTC","113.197.12.194",1f4603ab5bbdcb0ef9e7f9e0e8c8b020,443,45552,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 08:56:16.327 UTC","113.197.12.194",1f4603ab5bbdcb0ef9e7f9e0e8c8b020,443,45536,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 08:56:13.327 UTC","113.197.12.194",dbd2416e97bd353a7e1fba839e3a852e,443,45506,"-","\x8D\x80\xD0c\xA5&\xC1F\xC1\xB1\xA7\xDE(\xD3\x10C\xE1\xD6-\xB2"
"2018-03-25 08:55:44.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51608,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:53:41.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51571,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:51:39.332 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51533,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:49:38.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51505,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:47:36.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51476,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:46:59.365 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,49424,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 08:45:34.360 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51445,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:43:33.108 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51415,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:41:31.120 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51384,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:39:29.352 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51352,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:37:28.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51318,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:35:26.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51289,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:33:24.348 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51258,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:31:23.360 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51228,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:29:21.352 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51199,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:27:20.368 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51169,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:25:19.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51128,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:23:17.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51091,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:21:51.155 UTC","137.226.113.20",d047653c8ed0782b3e0716ab12405b01,443,45870,"Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:50.0) Gecko/20100101 Firefox/50.0","GET / HTTP/2.0"
"2018-03-25 08:21:15.620 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51061,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:19:14.340 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51028,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:17:12.584 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,51007,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:15:11.336 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,50982,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:13:10.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,50954,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:11:08.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,50925,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:09:06.368 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,50893,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:07:05.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,50859,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:05:03.108 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,50765,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:03:00.340 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,50467,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 08:00:59.104 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,50111,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 07:58:57.100 UTC","24.96.70.112",1210e9cee1b3fd47fd69ac2f11ef8f85,443,49830,"Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko","POST / HTTP/1.1"
"2018-03-25 07:49:28.191 UTC","84.129.37.185",537311380600193153c923bd4cc042bb,443,37715,,
"2018-03-25 07:49:28.191 UTC","84.129.37.185",537311380600193153c923bd4cc042bb,443,37716,,
"2018-03-25 07:30:31.940 UTC","196.52.43.66",18e9afaf91db6f8a2470e7435c2a1d6b,443,6666,,
"2018-03-25 07:29:41.613 UTC","139.162.78.135",c3a6cf0bf2e690ac8e1ecf6081f17a50,443,58232,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 07:27:02.082 UTC","141.212.122.48",de13f4c4d70f4211159e2360e806a742,443,10941,,
"2018-03-25 06:42:09.842 UTC","196.52.43.119",18e9afaf91db6f8a2470e7435c2a1d6b,443,6666,,
"2018-03-25 06:41:00.804 UTC","173.255.217.203",35870f79de73879aa5d4929e9703dcec,443,52378,,
"2018-03-25 06:38:59.592 UTC","196.52.43.64",18e9afaf91db6f8a2470e7435c2a1d6b,995,6666,,
"2018-03-25 06:26:27.295 UTC","139.162.113.204",6b2355cd870327854d38780b7f3b6dc0,443,47282,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 06:14:18.179 UTC","173.255.244.48",35870f79de73879aa5d4929e9703dcec,443,42006,,
"2018-03-25 06:12:04.455 UTC","70.42.131.170",fd6314b03413399e4f23d1524d206692,443,22942,,
"2018-03-25 06:12:04.443 UTC","70.42.131.170",fd6314b03413399e4f23d1524d206692,443,38435,,
"2018-03-25 06:12:04.319 UTC","70.42.131.170",fd6314b03413399e4f23d1524d206692,443,19414,,
"2018-03-25 06:06:51.882 UTC","106.186.113.132",6b2355cd870327854d38780b7f3b6dc0,993,48058,,
"2018-03-25 06:03:48.539 UTC","61.50.221.14",6734f37431670b3ab4292b8f60f29984,443,65063,,
"2018-03-25 06:00:22.338 UTC","202.37.114.3",839868ad711dc55bde0d37a87f14740d,443,39194,,
"2018-03-25 06:00:22.337 UTC","202.37.114.3",7bb7e72da0c86b6e9e0adb12d3fd6cc9,443,16826,,
"2018-03-25 06:00:22.337 UTC","202.37.114.3",7bb7e72da0c86b6e9e0adb12d3fd6cc9,443,43958,,
"2018-03-25 06:00:22.337 UTC","202.37.114.3",7bb7e72da0c86b6e9e0adb12d3fd6cc9,443,56667,,
"2018-03-25 05:53:20.740 UTC","173.255.217.203",35870f79de73879aa5d4929e9703dcec,443,46110,,
"2018-03-25 05:52:04.176 UTC","173.255.244.48",35870f79de73879aa5d4929e9703dcec,443,56672,,
"2018-03-25 05:51:25.386 UTC","196.52.43.86",18e9afaf91db6f8a2470e7435c2a1d6b,993,6666,,
"2018-03-25 05:46:14.592 UTC","196.52.43.66",18e9afaf91db6f8a2470e7435c2a1d6b,990,6666,,
"2018-03-25 05:40:21.240 UTC","122.114.243.172",c8a0d08d2cbee4bed7cd90e47588ab9b,443,2195,,
"2018-03-25 05:40:21.100 UTC","122.114.243.172",c8a0d08d2cbee4bed7cd90e47588ab9b,443,2142,,
"2018-03-25 05:40:19.688 UTC","122.114.243.172",c8a0d08d2cbee4bed7cd90e47588ab9b,443,2007,,
"2018-03-25 05:40:16.805 UTC","139.162.119.197",827f51bae371599533dc9207cb48f86e,443,34696,,
"2018-03-25 05:25:56.335 UTC","104.130.124.209",b7631b4d57303158891f6eefac0a24c8,443,45289,,
"2018-03-25 05:21:00.420 UTC","82.221.105.6",cba7f34191ef2379c1325641f6c6c4f4,443,39906,"-",quit
"2018-03-25 05:20:58.440 UTC","82.221.105.6",bb4c15a90e93a25ddc16274395bce4c6,443,39768,"-",quit
"2018-03-25 05:20:57.433 UTC","82.221.105.6",3b5bebab6ece7e84c4aad07ff206ca7c,443,39653,"-",quit
"2018-03-25 05:20:55.569 UTC","82.221.105.6",c369db2c355ad05c76f5660af3179b01,443,39536,"-",quit
"2018-03-25 05:20:54.449 UTC","82.221.105.6",0485b90482d15acc0b6f51434b0fab97,443,39417,"-",quit
"2018-03-25 05:20:53.449 UTC","82.221.105.6",d6c3b0c473705d1ba16c927c31856bb1,443,39295,"-",quit
"2018-03-25 05:20:52.529 UTC","82.221.105.6",96bbbb242c187cedfc9cc89e5335501a,443,39270,"-",quit
"2018-03-25 05:20:51.429 UTC","82.221.105.6",0b63812a99e66c82a20d30c3b9ba6e06,443,39206,"-",quit
"2018-03-25 05:20:50.265 UTC","82.221.105.6",c369db2c355ad05c76f5660af3179b01,443,39138,"-",quit
"2018-03-25 05:20:47.429 UTC","82.221.105.6",fdff1ef845c3cd6bee2701276cd1a1d8,443,38988,"-",quit
"2018-03-25 05:19:38.896 UTC","100.12.9.204",54495a1b50c48a9351febf6a25dcde0b,443,59439,,
"2018-03-25 05:17:29.561 UTC","139.162.119.197",827f51bae371599533dc9207cb48f86e,443,38244,,
"2018-03-25 05:16:10.234 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,50478,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:15:36.072 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,59310,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:15:15.360 UTC","82.221.105.6",8c6d35fb49cb06738417d6ed1794fadb,443,40837,"-",quit
"2018-03-25 05:13:47.099 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,55690,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:13:46.950 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,59846,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:13:30.703 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,60494,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:13:25.964 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,56634,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:13:24.195 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,50866,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:13:20.179 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,51570,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:13:05.556 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,40130,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:12:17.176 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,42336,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:12:15.611 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,44708,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 05:08:28.996 UTC","67.21.36.2",20c9baf81bfe96ff89722899e75d0190,443,36098,"Mozilla/5.0 zgrab/0.x","GET /robots.txt HTTP/1.1"
"2018-03-25 05:05:41.053 UTC","66.175.220.5",35870f79de73879aa5d4929e9703dcec,443,49398,,
"2018-03-25 05:04:42.485 UTC","66.175.220.5",35870f79de73879aa5d4929e9703dcec,443,38824,,
"2018-03-25 05:03:12.377 UTC","71.6.202.204",20c9baf81bfe96ff89722899e75d0190,443,40884,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 04:51:50.726 UTC","71.6.202.204",20c9baf81bfe96ff89722899e75d0190,443,43256,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 04:46:35.704 UTC","196.52.43.56",18e9afaf91db6f8a2470e7435c2a1d6b,993,6666,,
"2018-03-25 04:35:25.677 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,50666,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 04:13:33.453 UTC","196.52.43.55",18e9afaf91db6f8a2470e7435c2a1d6b,995,6666,,
"2018-03-25 04:08:04.435 UTC","196.52.43.101",18e9afaf91db6f8a2470e7435c2a1d6b,995,6666,,
"2018-03-25 04:07:38.477 UTC","196.52.43.114",18e9afaf91db6f8a2470e7435c2a1d6b,443,6666,,
"2018-03-25 04:05:05.425 UTC","196.52.43.66",18e9afaf91db6f8a2470e7435c2a1d6b,990,6666,,
"2018-03-25 03:54:02.612 UTC","61.50.221.14",de350869b8c85de67a350c8d186f11e6,443,1392,,
"2018-03-25 03:46:12.597 UTC","196.52.43.101",18e9afaf91db6f8a2470e7435c2a1d6b,990,6666,,
"2018-03-25 03:42:40.085 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,60311,,
"2018-03-25 03:40:37.753 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,59790,,
"2018-03-25 03:39:57.331 UTC","196.52.43.92",59f4a0dd54bee9644fd4cbc817efbf56,990,36348,,
"2018-03-25 03:38:36.077 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,59461,,
"2018-03-25 03:37:46.539 UTC","85.18.0.135",a1cb2295baf199acf82d11ba4553b4a8,443,38344,,
"2018-03-25 03:36:34.461 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,59161,,
"2018-03-25 03:34:32.069 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,58965,,
"2018-03-25 03:33:16.433 UTC","223.166.245.200",55b19e8693d264cabc2d508883667b6a,443,34477,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1","GET / HTTP/1.1"
"2018-03-25 03:32:35.050 UTC","124.88.64.194",02551233aac971388542804245bcd317,443,39182,"-","GET / HTTP/1.0"
"2018-03-25 03:32:30.761 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,58854,,
"2018-03-25 03:30:59.515 UTC","54.226.134.49",54bed6feac78d43bd9e2f3323ea6009b,443,33386,,
"2018-03-25 03:30:28.777 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,58509,,
"2018-03-25 03:28:26.773 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,58162,,
"2018-03-25 03:26:24.809 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,57904,,
"2018-03-25 03:25:51.797 UTC","196.52.43.94",18e9afaf91db6f8a2470e7435c2a1d6b,995,6666,,
"2018-03-25 03:24:22.481 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,57744,,
"2018-03-25 03:22:20.461 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,57554,,
"2018-03-25 03:20:18.465 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,57394,,
"2018-03-25 03:19:54.189 UTC","164.132.91.13",4ea9b75df5b825f5f735af30836da87d,443,39260,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 03:19:21.596 UTC","104.200.24.128",35870f79de73879aa5d4929e9703dcec,443,51240,,
"2018-03-25 03:18:59.045 UTC","164.132.91.13",c16d6a987d1d05825dadd41793ff9689,443,44119,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 03:18:15.805 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,57076,,
"2018-03-25 03:16:14.481 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,56860,,
"2018-03-25 03:14:11.785 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,56682,,
"2018-03-25 03:12:09.465 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,56431,,
"2018-03-25 03:10:07.753 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,56190,,
"2018-03-25 03:08:05.752 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,56065,,
"2018-03-25 03:06:03.461 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,55854,,
"2018-03-25 03:03:59.773 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,55660,,
"2018-03-25 03:01:56.765 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,55645,,
"2018-03-25 02:57:51.465 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,55379,,
"2018-03-25 02:57:29.100 UTC","104.200.24.128",35870f79de73879aa5d4929e9703dcec,443,57064,,
"2018-03-25 02:55:48.461 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,55208,,
"2018-03-25 02:53:45.461 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,54943,,
"2018-03-25 02:51:42.461 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,54927,,
"2018-03-25 02:49:40.481 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,54753,,
"2018-03-25 02:47:38.481 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,54192,,
"2018-03-25 02:45:35.749 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,53732,,
"2018-03-25 02:43:33.809 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,53425,,
"2018-03-25 02:41:31.769 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,52976,,
"2018-03-25 02:39:29.809 UTC","67.232.60.223",613e01474d42ebe48ef52dff6a20f079,443,52546,,
"2018-03-25 02:26:27.471 UTC","93.62.101.198",a1cb2295baf199acf82d11ba4553b4a8,443,39990,,
"2018-03-25 02:26:23.579 UTC","66.102.6.213",a1cb2295baf199acf82d11ba4553b4a8,443,39380,,
"2018-03-25 02:23:54.568 UTC","67.21.36.2",20c9baf81bfe96ff89722899e75d0190,443,58440,"Mozilla/5.0 zgrab/0.x","GET /robots.txt HTTP/1.1"
"2018-03-25 02:19:16.095 UTC","104.200.24.128",35870f79de73879aa5d4929e9703dcec,443,60788,,
"2018-03-25 02:18:16.199 UTC","104.200.24.128",35870f79de73879aa5d4929e9703dcec,443,50608,,
"2018-03-25 02:17:52.694 UTC","104.200.24.128",35870f79de73879aa5d4929e9703dcec,443,47120,,
"2018-03-25 02:16:53.716 UTC","196.52.43.101",18e9afaf91db6f8a2470e7435c2a1d6b,993,6666,,
"2018-03-25 02:14:14.489 UTC","23.239.1.78",35870f79de73879aa5d4929e9703dcec,443,58666,,
"2018-03-25 02:12:53.053 UTC","139.162.106.181",6b2355cd870327854d38780b7f3b6dc0,443,60850,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 02:10:44.953 UTC","14.63.163.20",5785d5fd49f178a7c502f6361a76177f,443,63913,"Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1","GET / HTTP/1.1"
"2018-03-25 02:10:40.325 UTC","52.74.116.119",9d93ac066dfe5b5a38d8b1a90c8cea4b,443,62917,,
"2018-03-25 02:10:39.128 UTC","52.74.116.119",9d93ac066dfe5b5a38d8b1a90c8cea4b,443,62809,,
"2018-03-25 02:10:28.949 UTC","71.6.165.200",330ed8deb9b34592442c3bb392ee0926,993,49338,,
"2018-03-25 02:05:32.198 UTC","67.21.36.2",20c9baf81bfe96ff89722899e75d0190,443,50768,"Mozilla/5.0 zgrab/0.x","GET /robots.txt HTTP/1.1"
"2018-03-25 01:41:49.371 UTC","196.52.43.113",18e9afaf91db6f8a2470e7435c2a1d6b,990,6666,,
"2018-03-25 01:39:34.176 UTC","106.186.113.132",6b2355cd870327854d38780b7f3b6dc0,993,38838,,
"2018-03-25 01:26:41.456 UTC","139.162.113.204",6b2355cd870327854d38780b7f3b6dc0,443,47458,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36","GET / HTTP/1.1"
"2018-03-25 01:21:22.801 UTC","67.21.36.2",20c9baf81bfe96ff89722899e75d0190,443,53362,"Mozilla/5.0 zgrab/0.x","GET /robots.txt HTTP/1.1"
"2018-03-25 01:13:14.174 UTC","106.11.225.81",4cb30c32ef107c2e6f2c47bc94dc1c8b,443,31407,,
"2018-03-25 01:11:32.717 UTC","82.64.5.64",6a510d7de8208ab6c0f72415356efa75,443,57070,,
"2018-03-25 01:11:28.777 UTC","82.64.5.64",6a510d7de8208ab6c0f72415356efa75,443,56910,,
"2018-03-25 01:10:43.689 UTC","196.52.43.129",18e9afaf91db6f8a2470e7435c2a1d6b,990,6666,,
"2018-03-25 00:53:33.460 UTC","67.21.36.2",20c9baf81bfe96ff89722899e75d0190,443,50392,"Mozilla/5.0 zgrab/0.x","GET /robots.txt HTTP/1.1"
"2018-03-25 00:53:09.736 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,39434,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:52:37.067 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,47820,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:52:14.459 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,57764,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:51:36.421 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,52290,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:51:29.126 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,45646,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:51:16.935 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,50968,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:50:03.200 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,52316,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:49:58.335 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,49980,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:49:58.176 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,53054,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:49:50.103 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,43262,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:49:17.089 UTC","46.161.55.108",9893a7df786b1a33fb27c691e770b496,443,39838,"python-requests/2.18.4","GET /_asterisk/ HTTP/1.1"
"2018-03-25 00:45:46.273 UTC","107.170.198.210",caaddd3ed0a315543d761490b01b08e0,993,45426,"-","a001 CLOSE"
